"language","filename","sex","notes"
"Spanish","Spanish/Spanish-MOR/FernAguado/jajsep99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/jgafeb00",,
"Spanish","Spanish/Spanish-MOR/FernAguado/jgafeb00b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/jgafeb00n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/jgamar99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/jgamar99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/jgaoct99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/jgaoct99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/jgaoct99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/julmay98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/julmay98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/julmay99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/julmay99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/julmay99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/julnov98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/julnov98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/julxabnov98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/junmar00",,
"Spanish","Spanish/Spanish-MOR/FernAguado/junmar00b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/junmar00n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/junmay99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/junmay99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/junoct99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/junoct99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/junoct99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/macmay98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/macmay98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/macmay99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/macmay99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/macnov98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/macnov98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/maejgamar99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/maemar00",,
"Spanish","Spanish/Spanish-MOR/FernAguado/maemar00b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/maemar00n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/maemar99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/maemar99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/maeoct99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/maeoct99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/maeoct99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/manabr98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/manabr98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/manabr99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/manabr99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/manabr99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/maningabr98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/manoct98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/manoct98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/manoct98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/manyagabr98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/marjulmay98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/marjun99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/marjun99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/marjun99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/marmay98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/marmay98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/marnov98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/marnov98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/marnov98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/matizamar99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/matmar00",,
"Spanish","Spanish/Spanish-MOR/FernAguado/matmar00b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/matmar00n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/matmar99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/matmar99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/matsep99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/matsep99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/matsep99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtmabr98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtmabr98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtmabr99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtmabr99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtmabr99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtmoct98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtmoct98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtmoct98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtmsiovabr98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtojun98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtojun98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtonov97",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtonov97n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtonov98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/mtonov98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/noeabr99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/noeabr99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/noemar00",,
"Spanish","Spanish/Spanish-MOR/FernAguado/noemar00n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/noeoct99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/noeoct99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/oihlarmar99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/oihmar00",,
"Spanish","Spanish/Spanish-MOR/FernAguado/oihmar00b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/oihmar00n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/oihmar99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/oihmar99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/oihoct99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/oihoct99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/oihoct99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/pelabr99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/pelabr99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/pelmar00",,
"Spanish","Spanish/Spanish-MOR/FernAguado/pelmar00b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/pelmar00n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/peloct99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/peloct99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/peloct99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/rubenemar99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/rubmar00",,
"Spanish","Spanish/Spanish-MOR/FernAguado/rubmar00n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/rubmar99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/rubmar99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/rubnoemar00b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/rubnoeoct99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/ruboct99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/ruboct99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sergnov97",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sergnov97n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sermay98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sermay98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sernov98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sernov98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sigmay98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sigmay98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sigmtojun98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sigmtonov97b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sigmtonov98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/signov97",,
"Spanish","Spanish/Spanish-MOR/FernAguado/signov97n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/signov98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/signov98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sigserjun98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sioabr98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sioabr98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sioabr99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sioabr99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/sioabr99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/siooct98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/siooct98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/siooct98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/virbeanov97b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/virmay98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/virmay98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/virmtomay98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/virmtooct98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/virnov97",,
"Spanish","Spanish/Spanish-MOR/FernAguado/virnov97n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/viroct98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/viroct98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/xabmay98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/xabmay98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/xabmay99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/xabmay99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/xabnov98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/xabnov98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/yagabr98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/yagabr98n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/yagabr99",,
"Spanish","Spanish/Spanish-MOR/FernAguado/yagabr99b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/yagabr99n",,
"Spanish","Spanish/Spanish-MOR/FernAguado/yagoct98",,
"Spanish","Spanish/Spanish-MOR/FernAguado/yagoct98b",,
"Spanish","Spanish/Spanish-MOR/FernAguado/yagoct98n",,
"Spanish","Spanish/Spanish-MOR/Hess/d12a1ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/d12a1ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/d12a1ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/d12a1ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/d12a1ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/d12a2ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/d12a2ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/d12a2ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/d12a2ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/d12a2ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/d12o1ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/d12o1ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/d12o1ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/d12o1ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/d12o1ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/d12o2ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/d12o2ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/d12o2ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/d12o2ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/d12o2ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/d6a1ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/d6a1ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/d6a1ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/d6a1ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/d6a1ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/d6a2ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/d6a2ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/d6a2ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/d6a2ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/d6a2ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/d6o1ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/d6o1ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/d6o1ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/d6o1ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/d6o1ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/d6o2ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/d6o2ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/d6o2ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/d6o2ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/d6o2ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/d9a1ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/d9a1ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/d9a1ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/d9a1ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/d9a1ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/d9a2ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/d9a2ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/d9a2ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/d9a2ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/d9a2ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/d9o1ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/d9o1ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/d9o1ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/d9o1ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/d9o1ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/d9o2ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/d9o2ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/d9o2ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/d9o2ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/d9o2ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/m12a1ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/m12a1ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/m12a1ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/m12a1ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/m12a1ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/m12a2ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/m12a2ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/m12a2ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/m12a2ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/m12a2ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/m12o1ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/m12o1ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/m12o1ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/m12o1ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/m12o1ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/m12o2ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/m12o2ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/m12o2ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/m12o2ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/m12o2ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/m6a1ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/m6a1ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/m6a1ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/m6a1ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/m6a1ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/m6a2ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/m6a2ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/m6a2ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/m6a2ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/m6a2ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/m6o1ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/m6o1ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/m6o1ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/m6o1ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/m6o1ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/m6o2ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/m6o2ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/m6o2ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/m6o2ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/m6o2ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/m9a1ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/m9a1ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/m9a1ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/m9a1ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/m9a1ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/m9a2ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/m9a2ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/m9a2ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/m9a2ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/m9a2ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/m9o1ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/m9o1ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/m9o1ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/m9o1ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/m9o1ex5",,
"Spanish","Spanish/Spanish-MOR/Hess/m9o2ex1",,
"Spanish","Spanish/Spanish-MOR/Hess/m9o2ex2",,
"Spanish","Spanish/Spanish-MOR/Hess/m9o2ex3",,
"Spanish","Spanish/Spanish-MOR/Hess/m9o2ex4",,
"Spanish","Spanish/Spanish-MOR/Hess/m9o2ex5",,
"Spanish","Spanish/Spanish-MOR/Linaza/j107",,
"Spanish","Spanish/Spanish-MOR/Linaza/j109",,
"Spanish","Spanish/Spanish-MOR/Linaza/j200",,
"Spanish","Spanish/Spanish-MOR/Linaza/j201",,
"Spanish","Spanish/Spanish-MOR/Linaza/j203",,
"Spanish","Spanish/Spanish-MOR/Linaza/j204",,
"Spanish","Spanish/Spanish-MOR/Linaza/j205a",,
"Spanish","Spanish/Spanish-MOR/Linaza/j205b",,
"Spanish","Spanish/Spanish-MOR/Linaza/j208a",,
"Spanish","Spanish/Spanish-MOR/Linaza/j208b",,
"Spanish","Spanish/Spanish-MOR/Linaza/j210",,
"Spanish","Spanish/Spanish-MOR/Linaza/j305a",,
"Spanish","Spanish/Spanish-MOR/Linaza/j305b",,
"Spanish","Spanish/Spanish-MOR/Linaza/j306a",,
"Spanish","Spanish/Spanish-MOR/Linaza/j306b",,
"Spanish","Spanish/Spanish-MOR/Linaza/j306c",,
"Spanish","Spanish/Spanish-MOR/Linaza/j306d",,
"Spanish","Spanish/Spanish-MOR/Linaza/j309",,
"Spanish","Spanish/Spanish-MOR/Linaza/j404a",,
"Spanish","Spanish/Spanish-MOR/Linaza/j404b",,
"Spanish","Spanish/Spanish-MOR/Linaza/j407a",,
"Spanish","Spanish/Spanish-MOR/Linaza/j407b",,
"Spanish","Spanish/Spanish-MOR/Linaza/j407c",,
"Spanish","Spanish/Spanish-MOR/Linaza/j408a",,
"Spanish","Spanish/Spanish-MOR/Linaza/j411",,
"Spanish","Spanish/Spanish-MOR/Marrero/Alfonso/alf9102",,
"Spanish","Spanish/Spanish-MOR/Marrero/Alfonso/alf9105",,
"Spanish","Spanish/Spanish-MOR/Marrero/Alfonso/alf9109",,
"Spanish","Spanish/Spanish-MOR/Marrero/Idaira/ida9009",,
"Spanish","Spanish/Spanish-MOR/Marrero/Idaira/ida9101",,
"Spanish","Spanish/Spanish-MOR/Marrero/Idaira/ida9104",,
"Spanish","Spanish/Spanish-MOR/Marrero/Idaira/ida9108",,
"Spanish","Spanish/Spanish-MOR/Marrero/Idaira/ida9201",,
"Spanish","Spanish/Spanish-MOR/Marrero/Idaira/ida9208",,
"Spanish","Spanish/Spanish-MOR/Marrero/Rafael/raf9104",,
"Spanish","Spanish/Spanish-MOR/Marrero/Rafael/raf9106",,
"Spanish","Spanish/Spanish-MOR/Marrero/Rafael/raf9111",,
"Spanish","Spanish/Spanish-MOR/Ornat/01a",,
"Spanish","Spanish/Spanish-MOR/Ornat/01b",,
"Spanish","Spanish/Spanish-MOR/Ornat/01c",,
"Spanish","Spanish/Spanish-MOR/Ornat/01d",,
"Spanish","Spanish/Spanish-MOR/Ornat/01e",,
"Spanish","Spanish/Spanish-MOR/Ornat/01f",,
"Spanish","Spanish/Spanish-MOR/Ornat/01g",,
"Spanish","Spanish/Spanish-MOR/Ornat/02a",,
"Spanish","Spanish/Spanish-MOR/Ornat/02b",,
"Spanish","Spanish/Spanish-MOR/Ornat/02c",,
"Spanish","Spanish/Spanish-MOR/Ornat/02d",,
"Spanish","Spanish/Spanish-MOR/Ornat/02e",,
"Spanish","Spanish/Spanish-MOR/Ornat/02f",,
"Spanish","Spanish/Spanish-MOR/Ornat/02g",,
"Spanish","Spanish/Spanish-MOR/Ornat/03a",,
"Spanish","Spanish/Spanish-MOR/Ornat/03b",,
"Spanish","Spanish/Spanish-MOR/Ornat/03c",,
"Spanish","Spanish/Spanish-MOR/Ornat/03d",,
"Spanish","Spanish/Spanish-MOR/Ornat/04a",,
"Spanish","Spanish/Spanish-MOR/Ornat/04b",,
"Spanish","Spanish/Spanish-MOR/Ornat/04c",,
"Spanish","Spanish/Spanish-MOR/Ornat/04d",,
"Spanish","Spanish/Spanish-MOR/Ornat/04e",,
"Spanish","Spanish/Spanish-MOR/Ornat/04f",,
"Spanish","Spanish/Spanish-MOR/Ornat/04g",,
"Spanish","Spanish/Spanish-MOR/Ornat/05a",,
"Spanish","Spanish/Spanish-MOR/Ornat/05b",,
"Spanish","Spanish/Spanish-MOR/Ornat/05c",,
"Spanish","Spanish/Spanish-MOR/Ornat/05d",,
"Spanish","Spanish/Spanish-MOR/Ornat/05e",,
"Spanish","Spanish/Spanish-MOR/Ornat/05f",,
"Spanish","Spanish/Spanish-MOR/Ornat/05g",,
"Spanish","Spanish/Spanish-MOR/Ornat/06a",,
"Spanish","Spanish/Spanish-MOR/Ornat/06b",,
"Spanish","Spanish/Spanish-MOR/Ornat/06c",,
"Spanish","Spanish/Spanish-MOR/Ornat/06d",,
"Spanish","Spanish/Spanish-MOR/Ornat/06e",,
"Spanish","Spanish/Spanish-MOR/Ornat/06f",,
"Spanish","Spanish/Spanish-MOR/Ornat/06g",,
"Spanish","Spanish/Spanish-MOR/Ornat/07a",,
"Spanish","Spanish/Spanish-MOR/Ornat/07b",,
"Spanish","Spanish/Spanish-MOR/Ornat/07c",,
"Spanish","Spanish/Spanish-MOR/Ornat/07d",,
"Spanish","Spanish/Spanish-MOR/Ornat/07e",,
"Spanish","Spanish/Spanish-MOR/Ornat/07f",,
"Spanish","Spanish/Spanish-MOR/Ornat/07g",,
"Spanish","Spanish/Spanish-MOR/Ornat/08a",,
"Spanish","Spanish/Spanish-MOR/Ornat/08b",,
"Spanish","Spanish/Spanish-MOR/Ornat/08c",,
"Spanish","Spanish/Spanish-MOR/Ornat/08d",,
"Spanish","Spanish/Spanish-MOR/Ornat/08e",,
"Spanish","Spanish/Spanish-MOR/Ornat/08f",,
"Spanish","Spanish/Spanish-MOR/Ornat/08g",,
"Spanish","Spanish/Spanish-MOR/Ornat/09a",,
"Spanish","Spanish/Spanish-MOR/Ornat/09b",,
"Spanish","Spanish/Spanish-MOR/Ornat/09c",,
"Spanish","Spanish/Spanish-MOR/Ornat/09d",,
"Spanish","Spanish/Spanish-MOR/Ornat/09e",,
"Spanish","Spanish/Spanish-MOR/Ornat/09f",,
"Spanish","Spanish/Spanish-MOR/Ornat/09g",,
"Spanish","Spanish/Spanish-MOR/Ornat/10a",,
"Spanish","Spanish/Spanish-MOR/Ornat/10b",,
"Spanish","Spanish/Spanish-MOR/Ornat/10c",,
"Spanish","Spanish/Spanish-MOR/Ornat/10d",,
"Spanish","Spanish/Spanish-MOR/Ornat/10e",,
"Spanish","Spanish/Spanish-MOR/Ornat/10f",,
"Spanish","Spanish/Spanish-MOR/Ornat/10g",,
"Spanish","Spanish/Spanish-MOR/Ornat/11a",,
"Spanish","Spanish/Spanish-MOR/Ornat/11b",,
"Spanish","Spanish/Spanish-MOR/Ornat/11c",,
"Spanish","Spanish/Spanish-MOR/Ornat/11d",,
"Spanish","Spanish/Spanish-MOR/Ornat/11e",,
"Spanish","Spanish/Spanish-MOR/Ornat/11f",,
"Spanish","Spanish/Spanish-MOR/Ornat/11g",,
"Spanish","Spanish/Spanish-MOR/Ornat/12a",,
"Spanish","Spanish/Spanish-MOR/Ornat/12b",,
"Spanish","Spanish/Spanish-MOR/Ornat/12c",,
"Spanish","Spanish/Spanish-MOR/Ornat/12d",,
"Spanish","Spanish/Spanish-MOR/Ornat/12e",,
"Spanish","Spanish/Spanish-MOR/Ornat/12f",,
"Spanish","Spanish/Spanish-MOR/Ornat/12g",,
"Spanish","Spanish/Spanish-MOR/Ornat/13a",,
"Spanish","Spanish/Spanish-MOR/Ornat/13b",,
"Spanish","Spanish/Spanish-MOR/Ornat/13c",,
"Spanish","Spanish/Spanish-MOR/Ornat/13d",,
"Spanish","Spanish/Spanish-MOR/Ornat/13e",,
"Spanish","Spanish/Spanish-MOR/Ornat/13f",,
"Spanish","Spanish/Spanish-MOR/Ornat/14a",,
"Spanish","Spanish/Spanish-MOR/Ornat/14b",,
"Spanish","Spanish/Spanish-MOR/Ornat/14c",,
"Spanish","Spanish/Spanish-MOR/Ornat/14d",,
"Spanish","Spanish/Spanish-MOR/Ornat/14e",,
"Spanish","Spanish/Spanish-MOR/Ornat/14f",,
"Spanish","Spanish/Spanish-MOR/Ornat/14g",,
"Spanish","Spanish/Spanish-MOR/Ornat/15a",,
"Spanish","Spanish/Spanish-MOR/Ornat/15b",,
"Spanish","Spanish/Spanish-MOR/Ornat/15c",,
"Spanish","Spanish/Spanish-MOR/Ornat/15d",,
"Spanish","Spanish/Spanish-MOR/Ornat/15e",,
"Spanish","Spanish/Spanish-MOR/Ornat/15f",,
"Spanish","Spanish/Spanish-MOR/Ornat/15g",,
"Spanish","Spanish/Spanish-MOR/Ornat/16a",,
"Spanish","Spanish/Spanish-MOR/Ornat/16b",,
"Spanish","Spanish/Spanish-MOR/Ornat/16c",,
