"filename","sex","age"
"MacWhinney/77a2","male",79
"MacWhinney/77b1","male",79
"MacWhinney/77b2","male",79
"MacWhinney/78a1","male",79
"MacWhinney/78a2","male",79
"MacWhinney/78b1","male",79
"MacWhinney/78b2","male",79
"MacWhinney/79a1","male",80
"MacWhinney/79a2","male",80
"MacWhinney/79b1","male",80
"MacWhinney/79b2","male",80
"MacWhinney/80a1","male",81
"MacWhinney/80a2","male",81
"MacWhinney/80b1","male",81
"MacWhinney/80b2","male",81
"MacWhinney/81a1","male",82
"MacWhinney/81a2","male",82
"MacWhinney/81b1","male",82
"MacWhinney/81b2","male",82
"MacWhinney/82a1","male",83
"MacWhinney/82a2","male",83
"MacWhinney/82b1","male",83
"MacWhinney/82b2","male",83
"MacWhinney/83a1","male",84
"MacWhinney/83a2","male",84
"MacWhinney/83b1","male",84
"MacWhinney/83b2","male",84
"MacWhinney/84a1","male",85
"MacWhinney/84a2","male",85
"MacWhinney/84b1","male",85
"MacWhinney/84b2","male",85
"MacWhinney/85a1","None","None"
"MacWhinney/87a1","None",87
"MacWhinney/87a2","None",87
"MacWhinney/87b1","None",87
"MacWhinney/87b2","male",64
"MacWhinney/89a1","male",89
"MacWhinney/89a2","male",89
"MacWhinney/89b1","male",89
"MacWhinney/89b2","male",89
"MacWhinney/90a1","male",90
"MacWhinney/90a2","male",90
"MacWhinney/90b1","male",90
"MacWhinney/90b2","male",90
"McCune/Alice/alice17","None",17
"McCune/Alice/alice18","None",18
"McCune/Alice/alice19","None",19
"McCune/Alice/alice20","None",20
"McCune/Alice/alice21","None",21
"McCune/Alice/alice22","None",22
"McCune/Alice/alice23","None",23
"McCune/Alice/alice24","None",24
"McCune/Jase/jase17","male",17
"McCune/Jase/jase18","male",18
"McCune/Jase/jase19","male",19
"McCune/Jase/jase20","male",20
"McCune/Jase/jase21","male",21
"McCune/Jase/jase22","male",22
"McCune/Jase/jase23","male",23
"McCune/Jase/jase24","male",24
"McCune/Laura/laura18","female",18
"McCune/Laura/laura19","female",19
"McCune/Laura/laura20","female",20
"McCune/Laura/laura21","female",21
"McCune/Laura/laura22","female",22
"McCune/Laura/laura23","female",23
"McCune/Laura/laura24","female",24
"McCune/Rick/rick17","male",17
"McCune/Rick/rick18","male",18
"McCune/Rick/rick19","None",19
"McCune/Rick/rick20","None",20
"McCune/Rick/rick21","None",21
"McCune/Rick/rick22","None",22
"McCune/Rick/rick23","None",23
"McCune/Rick/rick24","None",24
"McMillan/rachel","female",28
"McMillan/sarah","female",28
"McMillan/triplets","None","None"
"Morisset/Seattle/702m30","None",30
"Morisset/Seattle/703m30","None",30
"Morisset/Seattle/706m30","None",30
"Morisset/Seattle/709m30","None",30
"Morisset/Seattle/711m30","None",30
"Morisset/Seattle/715m30","None",30
"Morisset/Seattle/718m30","None",30
"Morisset/Seattle/719m30","None",30
"Morisset/Seattle/720m30","None",30
"Morisset/Seattle/724m30","None",30
"Morisset/Seattle/726m30","None",30
"Morisset/Seattle/733m30","None",30
"Morisset/Seattle/736m30","None",30
"Morisset/Seattle/738m30","None",30
"Morisset/Seattle/740m30","None",30
"Morisset/Seattle/742m30","None",30
"Morisset/Seattle/743m30","None",30
"Morisset/Seattle/744m30","None",30
"Morisset/Seattle/747m30","None",30
"Morisset/Seattle/748m30","None",30
"Morisset/Seattle/750m30","None",30
"Morisset/Seattle/751m30","None",30
"Morisset/Seattle/754m30","None",30
"Morisset/Seattle/757m30","None",30
"Morisset/Seattle/758m30","None",30
"Morisset/Seattle/759m30","None",30
"Morisset/Seattle/762m30","None",30
"Morisset/Seattle/764m30","None",30
"Morisset/Seattle/765m30","None",30
"Morisset/Seattle/773m30","None",30
"Morisset/Seattle/777m30","None",30
"Morisset/Seattle/779m30","None",30
"Morisset/Seattle/780m30","None",30
"Morisset/Seattle/781m30","None",30
"Morisset/Seattle/784m30","None",30
"Morisset/Seattle/785m30","None",30
"Morisset/Seattle/788m30","None",30
"Morisset/Seattle/790m30","None",30
"Morisset/Seattle/792m30","None",30
"Morisset/Seattle/794m30","None",30
"Morisset/Seattle/795m30","None",30
"Morisset/Seattle/796m30","None",30
"Morisset/Seattle/797m30","None",30
"Morisset/Seattle/800m30","None",30
"Morisset/Seattle/802m30","None",30
"Morisset/Seattle/803m30","None",30
"Morisset/Seattle/804m30","None",30
"Morisset/Seattle/805m30","None",30
"Morisset/Seattle/810m30","None",30
"Morisset/Seattle/812m30","None",30
"Morisset/Seattle/813m30","None",30
"Morisset/Seattle/814m30","None",30
"Morisset/Seattle/815m30","None",30
"Morisset/Seattle/818m30","None",30
"Morisset/Seattle/823m30","None",30
"Morisset/Seattle/826m30","None",30
"Morisset/Seattle/827m30","None",30
"Morisset/Seattle/830m30","None",30
"Morisset/Seattle/831m30","None",30
"Morisset/Seattle/834m30","None",30
"Morisset/Seattle/835m30","None",30
"Morisset/Seattle/837m30","None",30
"Morisset/Seattle/839m30","None",30
"Morisset/Seattle/841m30","None",30
"Morisset/Seattle/842m30","None",30
"Morisset/Seattle/843m30","None",30
"Morisset/Seattle/848m30","None",30
"Morisset/Seattle/851m30","None",30
"Morisset/Topeka/101m30t","None",30
"Morisset/Topeka/102m30t","None",30
"Morisset/Topeka/104m30t","None",30
"Morisset/Topeka/106m30t","None",30
"Morisset/Topeka/107m30t","None",30
"Morisset/Topeka/108m30t","None",30
"Morisset/Topeka/109m30t","None",30
"Morisset/Topeka/111m30t","None",30
"Morisset/Topeka/118m30t","None",30
"Morisset/Topeka/119m30t","None",30
"Morisset/Topeka/122m30t","None",30
"Morisset/Topeka/126m30t","None",30
"Morisset/Topeka/127m30t","None",30
"Morisset/Topeka/128m30t","None",30
"Morisset/Topeka/130m30t","None",30
"Morisset/Topeka/131m30t","None",30
"Morisset/Topeka/132m30t","None",30
"Morisset/Topeka/133m30t","None",30
"Morisset/Topeka/136m30t","None",30
"Morisset/Topeka/137m30t","None",30
"Morisset/Topeka/138m30t","None",30
"Morisset/Topeka/140m30t","None",30
"Morisset/Topeka/148m30t","None",30
"Morisset/Topeka/149m30t","None",30
"Morisset/Topeka/151m30t","None",30
"Morisset/Topeka/152m30t","None",30
"Morisset/Topeka/153m30t","None",30
"Morisset/Topeka/157m30t","None",30
"Morisset/Topeka/158m30t","None",30
"Morisset/Topeka/160m30t","None",30
"Morisset/Topeka/164m30t","None",30
"Morisset/Topeka/166m30t","None",30
"Morisset/Topeka/168m30t","None",30
"Morisset/Topeka/170m30t","None",30
"Morisset/Topeka/173m30t","None",30
"Morisset/Topeka/174m30t","None",30
"Morisset/Topeka/177m30t","None",30
"Morisset/Topeka/180m30t","None",30
"Morisset/Topeka/181m30t","None",30
"Morisset/Topeka/183m30t","None",30
"Morisset/Topeka/184m30t","None",30
"Morisset/Topeka/187m30t","None",30
"Morisset/Topeka/210m30t","None",30
"Morisset/Topeka/215m30t","None",30
"Morisset/Topeka/218m30t","None",30
"Morisset/Topeka/219m30t","None",30
"Morisset/Topeka/222m30t","None",30
"Morisset/Topeka/223m30t","None",30
"Morisset/Topeka/226m30t","None",30
"Morisset/Topeka/229m30t","None",30
"Morisset/Topeka/233m30t","None",30
"Morisset/Topeka/238m30t","None",30
"Morisset/Topeka/240m30t","None",30
"Morisset/Topeka/242m30t","None",30
"Morisset/Topeka/244m30t","None",30
"Morisset/Topeka/245m30t","None",30
"Morisset/Topeka/248m30t","None",30
"Morisset/Topeka/252m30t","None",30
"Morisset/Topeka/253m30t","None",30
"Morisset/Topeka/265m30t","None",30
"Morisset/Topeka/273m30t","None",30
"Morisset/Topeka/279m30t","None",30
"Morisset/Topeka/283m30t","None",30
"Morisset/Topeka/285m30t","None",30
"Morisset/Topeka/311m30t","None",30
"Morisset/Topeka/314m30t","None",30
"Morisset/Topeka/319m30t","None",30
"Morisset/Topeka/322m30t","None",30
"Morisset/Topeka/323m30t","None",30
"Morisset/Topeka/332m30t","None",30
"Morisset/UCLA/101m36","None",39
"Morisset/UCLA/101m36p","None","None"
"Morisset/UCLA/103m36","None",39
"Morisset/UCLA/103m36p","None","None"
"Morisset/UCLA/104m36","None",39
"Morisset/UCLA/104m36p","None","None"
"Morisset/UCLA/300m36","None",39
"Morisset/UCLA/300m36p","None","None"
"Morisset/UCLA/301m36","None",39
"Morisset/UCLA/301m36p","None","None"
"Morisset/UCLA/306m36","None",39
"Morisset/UCLA/306m36p","None","None"
"Morisset/UCLA/307m36","None",39
"Morisset/UCLA/307m36p","None","None"
"Morisset/UCLA/309m36","None",39
"Morisset/UCLA/309m36p","None","None"
"Morisset/UCLA/311m36","None",39
"Morisset/UCLA/311m36p","None","None"
"Morisset/UCLA/312m36","None",39
"Morisset/UCLA/312m36p","None","None"
"Morisset/UCLA/315m36","None",39
"Morisset/UCLA/315m36p","None","None"
"Morisset/UCLA/317m36","None",39
"Morisset/UCLA/317m36p","None","None"
"Morisset/UCLA/318m36","None",39
"Morisset/UCLA/318m36p","None","None"
"Morisset/UCLA/319m36","None",39
"Morisset/UCLA/319m36p","None","None"
"Morisset/UCLA/320m36","None",39
"Morisset/UCLA/320m36p","None","None"
"Morisset/UCLA/328m36","None",39
"Morisset/UCLA/328m36p","None","None"
"Morisset/UCLA/332m36","None",39
"Morisset/UCLA/332m36p","None","None"
"Morisset/UCLA/333m36","None",39
"Morisset/UCLA/333m36p","None","None"
"Morisset/UCLA/336m36","None",39
"Morisset/UCLA/336m36p","None","None"
"Morisset/UCLA/338m36","None",39
"Morisset/UCLA/338m36p","None","None"
"Morisset/UCLA/340m36","None",39
"Morisset/UCLA/340m36p","None","None"
"Morisset/UCLA/341m36","None",39
"Morisset/UCLA/341m36p","None","None"
"Morisset/UCLA/343m36","None",39
"Morisset/UCLA/343m36p","None","None"
"Morisset/UCLA/344m36","None",39
"Morisset/UCLA/344m36p","None","None"
"Morisset/UCLA/346m36","None",39
"Morisset/UCLA/346m36p","None","None"
"Morisset/UCLA/348m36","None",39
"Morisset/UCLA/348m36p","None","None"
"Morisset/UCLA/352m36","None",39
"Morisset/UCLA/352m36p","None","None"
"Morisset/UCLA/354m36","None",39
"Morisset/UCLA/354m36p","None","None"
"Morisset/UCLA/355m36","None",39
"Morisset/UCLA/355m36p","None","None"
"Morisset/UCLA/356m36","None",39
"Morisset/UCLA/356m36p","None","None"
"Morisset/UCLA/357m36","None",39
"Morisset/UCLA/357m36p","None","None"
"Morisset/UCLA/361m36","None",39
"Morisset/UCLA/361m36p","None","None"
"Morisset/UCLA/362m36","None",39
"Morisset/UCLA/362m36p","None","None"
"Morisset/UCLA/366m36","None",39
"Morisset/UCLA/366m36p","None","None"
"Morisset/UCLA/369m36","None",39
"Morisset/UCLA/369m36p","None","None"
"Morisset/UCLA/374m36","None",39
"Morisset/UCLA/374m36p","None","None"
"Morisset/UCLA/379m36","None",39
"Morisset/UCLA/379m36p","None","None"
"Morisset/UCLA/380m36","None",39
"Morisset/UCLA/380m36p","None","None"
"Morisset/UCLA/381m36","None",39
"Morisset/UCLA/381m36p","None","None"
"Morisset/UCLA/382m36","None",39
"Morisset/UCLA/382m36p","None","None"
"Morisset/UCLA/385m36","None",39
"Morisset/UCLA/385m36p","None","None"
"Morisset/UCLA/388m36","None",39
"Morisset/UCLA/388m36p","None","None"
"Morisset/UCLA/390m36","None",39
"Morisset/UCLA/390m36p","None","None"
"Morisset/UCLA/391m36","None",39
"Morisset/UCLA/391m36p","None","None"
"Morisset/UCLA/392m36","None",39
"Morisset/UCLA/392m36p","None","None"
"Morisset/UCLA/395m36","None",39
"Morisset/UCLA/395m36p","None","None"
"Morisset/UCLA/397m36","None",39
"Morisset/UCLA/397m36p","None","None"
"Morisset/UCLA/400m36","None",39
"Morisset/UCLA/400m36p","None","None"
"Morisset/UCLA/405m36","None",39
"Morisset/UCLA/405m36p","None","None"
"Morisset/UCLA/406m36","None",39
"Morisset/UCLA/406m36p","None","None"
"Morisset/UCLA/410m36","None",39
"Morisset/UCLA/410m36p","None","None"
"Morisset/UCLA/411m36","None",39
"Morisset/UCLA/411m36p","None","None"
"Morisset/UCLA/412m36","None",39
"Morisset/UCLA/412m36p","None","None"
"Morisset/UCLA/414m36","None",39
"Morisset/UCLA/414m36p","None","None"
"Morisset/UCLA/417m36","None",39
"Morisset/UCLA/417m36p","None","None"
"Morisset/UCLA/418m36","None",39
"Morisset/UCLA/418m36p","None","None"
"Morisset/UCLA/419m36","None",39
"Morisset/UCLA/419m36p","None","None"
"Morisset/UCLA/420m36","None",39
"Morisset/UCLA/420m36p","None","None"
"NewEngland/14/01","male",13
"NewEngland/14/02","female",14
"NewEngland/14/03","male",14
"NewEngland/14/04","female",14
"NewEngland/14/06","female",14
"NewEngland/14/07","male",14
"NewEngland/14/10","female",14
"NewEngland/14/13","male",14
"NewEngland/14/14","female",13
"NewEngland/14/15","male",14
"NewEngland/14/16","female",14
"NewEngland/14/19","male",14
"NewEngland/14/20","female",14
"NewEngland/14/23","male",14
"NewEngland/14/25","male",14
"NewEngland/14/26","female",14
"NewEngland/14/27","male",14
"NewEngland/14/28","female",14
"NewEngland/14/29","male",14
"NewEngland/14/30","female",14
"NewEngland/14/31","male",14
"NewEngland/14/32","female",15
"NewEngland/14/34","female",14
"NewEngland/14/36","female",14
"NewEngland/14/38","female",14
"NewEngland/14/43","male",14
"NewEngland/14/45","male",14
"NewEngland/14/47","male",14
"NewEngland/14/49","male",14
"NewEngland/14/55","male",14
"NewEngland/14/56","female",15
"NewEngland/14/57","male",14
"NewEngland/14/59","male",14
"NewEngland/14/60","female",14
"NewEngland/14/61","male",14
"NewEngland/14/65","male",15
"NewEngland/14/66","female",15
"NewEngland/14/68","female",14
"NewEngland/14/70","female",15
"NewEngland/14/75","male",14
"NewEngland/14/84","female",14
"NewEngland/14/85","male",14
"NewEngland/14/86","female",14
"NewEngland/14/87","male",14
"NewEngland/14/89","male",14
"NewEngland/14/90","female",14
"NewEngland/14/91","male",14
"NewEngland/14/92","female",15
"NewEngland/14/96","female",14
"NewEngland/14/97","female",14
"NewEngland/14/98","female",14
"NewEngland/14/99","male",14
"NewEngland/20/01","male",19
"NewEngland/20/02","female",20
"NewEngland/20/03","male",20
"NewEngland/20/04","female",20
"NewEngland/20/06","female",20
"NewEngland/20/07","male",20
"NewEngland/20/10","female",20
"NewEngland/20/13","male",19
"NewEngland/20/14","female",19
"NewEngland/20/15","male",20
"NewEngland/20/16","female",20
"NewEngland/20/19","male",20
"NewEngland/20/20","female",20
"NewEngland/20/23","male",20
"NewEngland/20/25","male",19
"NewEngland/20/26","female",20
"NewEngland/20/27","male",14
"NewEngland/20/28","female",19
"NewEngland/20/29","male",20
"NewEngland/20/30","female",20
"NewEngland/20/31","male",20
"NewEngland/20/32","female",20
"NewEngland/20/34","female",21
"NewEngland/20/36","female",21
"NewEngland/20/38","female",21
"NewEngland/20/43","male",20
"NewEngland/20/45","male",20
"NewEngland/20/49","male",20
"NewEngland/20/55","male",21
"NewEngland/20/57","male",20
"NewEngland/20/59","male",21
"NewEngland/20/60","female",20
"NewEngland/20/61","male",20
"NewEngland/20/65","male",21
"NewEngland/20/66","female",19
"NewEngland/20/68","female",21
"NewEngland/20/70","female",20
"NewEngland/20/75","male",20
"NewEngland/20/84","female",20
"NewEngland/20/85","male",20
"NewEngland/20/86","female",21
"NewEngland/20/87","male",20
"NewEngland/20/90","female",20
"NewEngland/20/92","female",20
"NewEngland/20/96","female",21
"NewEngland/20/97","female",20
"NewEngland/20/98","female",20
"NewEngland/20/99","male",20
"NewEngland/32/01","male",32
"NewEngland/32/02","female",32
"NewEngland/32/03","male",32
"NewEngland/32/04","female",30
"NewEngland/32/06","female",32
"NewEngland/32/10","female",31
"NewEngland/32/13","male",32
"NewEngland/32/16","female",32
"NewEngland/32/19","male",32
"NewEngland/32/23","male",31
"NewEngland/32/25","male",33
"NewEngland/32/26","female",31
"NewEngland/32/28","female",32
"NewEngland/32/29","male",29
"NewEngland/32/30","female",32
"NewEngland/32/31","male",32
"NewEngland/32/36","female",31
"NewEngland/32/38","female",32
"NewEngland/32/43","male",30
"NewEngland/32/45","male",31
"NewEngland/32/47","male",32
"NewEngland/32/49","male",30
"NewEngland/32/55","male",31
"NewEngland/32/57","male",32
"NewEngland/32/59","male",30
"NewEngland/32/60","female",30
"NewEngland/32/65","male",29
"NewEngland/32/66","female",32
"NewEngland/32/68","female",32
"NewEngland/32/75","male",28
"NewEngland/32/84","female",32
"NewEngland/32/87","male",32
"NewEngland/32/90","female",28
"NewEngland/32/92","female",29
"NewEngland/32/96","female",27
"NewEngland/32/98","female",28
"NewEngland/32/99","male",27
"Peters/820214a","None",16
"Peters/820214b","None",16
"Peters/820220a","None",16
"Peters/820220b","None",16
"Peters/820228a","None",16
"Peters/820228b","None",16
"Peters/820301c","None",16
"Peters/820302a","None",16
"Peters/820307b","None",17
"Peters/820314a","None",17
"Peters/820314b","None",17
"Peters/820321a","None",17
"Peters/820321b","None",17
"Peters/820324a","None",17
"Peters/820324b","None",17
"Peters/820327a","None",17
"Peters/820327b","None",17
"Peters/820401c","None",17
"Peters/820403a","None",18
"Peters/820403b","None",18
"Peters/820410a","None",18
"Peters/820410b","None",18
"Peters/820411c","None",18
"Peters/820415b","None",18
"Peters/820418a","None",18
"Peters/820418b","None",18
"Peters/820425a","None",18
"Peters/820502a","None",18
"Peters/820502b","None",18
"Peters/820509a","None",19
"Peters/820509b","None",19
"Peters/820514a","None",19
"Peters/820514b","None",19
"Peters/820620a","None",20
"Peters/820627a","None",20
"Peters/820704a","None",21
"Peters/820704b","None",21
"Peters/820710a","None",21
"Peters/820710b","None",21
"Peters/820719a","None",21
"Peters/820719b","None",21
"Peters/820727a","None",21
"Peters/820727b","None",21
"Peters/820803a","None",22
"Peters/820803b","None",22
"Peters/820809a","None",22
"Peters/820809b","None",22
"Peters/820818a","None",22
"Peters/820818b","None",22
"Peters/820823c","None",22
"Peters/820823d","None",22
"Peters/820829a","None",22
"Peters/820829b","None",22
"Peters/820903a","None",22
"Peters/820903b","None",23
"Peters/820914a","None",23
"Peters/820914b","None",23
"Peters/820924a","None",23
"Peters/820924b","None",23
"Peters/820930a","None",23
"Peters/820930b","None",23
"Peters/821002a","None",23
"Peters/821002b","None",23
"Peters/821007a","None",24
"Peters/821007c","None",24
"Peters/821015a","None",24
"Peters/821015b","None",24
"Peters/821018a","None",24
"Peters/821018b","None",24
"Peters/821027a","None",24
"Peters/821027b","None",24
"Peters/821103a","None",25
"Peters/821103b","None",25
"Peters/821111a","None",25
"Peters/821111b","None",25
"Peters/821114c","None",25
"Peters/821114e","None",25
"Peters/821121a","None",25
"Post/Lew/lew01","female",23
"Post/Lew/lew02","female",24
"Post/Lew/lew03","female",25
"Post/Lew/lew04","female",26
"Post/Lew/lew05","female",27
"Post/Lew/lew06","female",28
"Post/Lew/lew07","female",29
"Post/Lew/lew08","female",30
"Post/Lew/lew09","female",31
"Post/Lew/lew10","female",32
"Post/She/she01","female",20
"Post/She/she02","female",21
"Post/She/she03","female",22
"Post/She/she04","female",23
"Post/She/she05","female",24
"Post/She/she06","female",25
"Post/She/she07","female",26
"Post/She/she08","female",27
"Post/She/she09","female",28
"Post/She/she10","female",29
"Post/Tow/tow01","female",19
"Post/Tow/tow02","female",20
"Post/Tow/tow03","female",21
"Post/Tow/tow04","female",22
"Post/Tow/tow05","female",24
"Post/Tow/tow06","female",25
"Post/Tow/tow07","female",26
"Post/Tow/tow08","female",27
"Post/Tow/tow09","female",28
"Post/Tow/tow10","female",29
"Post/lew01","female",23
"Post/lew02","female",24
"Post/lew03","female",25
"Post/lew04","female",26
"Post/lew05","female",27
"Post/lew06","female",28
"Post/lew07","female",29
"Post/lew08","female",30
"Post/lew09","female",31
"Post/lew10","female",32
"Post/she01","female",20
"Post/she02","female",21
"Post/she03","female",22
"Post/she04","female",23
"Post/she05","female",24
"Post/she06","female",25
"Post/she07","female",26
"Post/she08","female",27
"Post/she09","female",28
"Post/she10","female",29
"Post/tow01","female",19
"Post/tow02","female",20
"Post/tow03","female",21
"Post/tow04","female",22
"Post/tow05","female",24
"Post/tow06","female",25
"Post/tow07","female",26
"Post/tow08","female",27
"Post/tow09","female",28
"Post/tow10","female",29
"Providence/Alex/ale01","male",17
"Providence/Alex/ale02","male",17
"Providence/Alex/ale03","male",18
"Providence/Alex/ale04","male",18
"Providence/Alex/ale06","male",19
"Providence/Alex/ale07","male",20
"Providence/Alex/ale08","male",20
"Providence/Alex/ale09","male",21
"Providence/Alex/ale10","male",21
"Providence/Alex/ale11","male",22
"Providence/Alex/ale12","male",22
"Providence/Alex/ale13","male",23
"Providence/Alex/ale14","male",23
"Providence/Alex/ale15","male",24
"Providence/Alex/ale16","male",24
"Providence/Alex/ale17","male",24
"Providence/Alex/ale18","male",25
"Providence/Alex/ale19","male",26
"Providence/Alex/ale20","male",26
"Providence/Alex/ale21","male",27
"Providence/Alex/ale22","male",27
"Providence/Alex/ale23","male",27
"Providence/Alex/ale24","male",28
"Providence/Alex/ale25","male",28
"Providence/Alex/ale26","male",29
"Providence/Alex/ale27","male",29
"Providence/Alex/ale28","male",30
"Providence/Alex/ale29","male",30
"Providence/Alex/ale30","male",31
"Providence/Alex/ale31","male",31
"Providence/Alex/ale32","male",32
"Providence/Alex/ale33","male",32
"Providence/Alex/ale34","male",33
"Providence/Alex/ale35","male",33
"Providence/Alex/ale36","male",33
"Providence/Alex/ale37","male",34
"Providence/Alex/ale38","male",34
"Providence/Alex/ale39","male",35
"Providence/Alex/ale40","male",35
"Providence/Alex/ale41","male",36
"Providence/Alex/ale42","male",36
"Providence/Alex/ale43","male",37
"Providence/Alex/ale44","male",38
"Providence/Alex/ale45","male",38
"Providence/Alex/ale46","male",38
"Providence/Alex/ale47","male",39
"Providence/Alex/ale48","male",39
"Providence/Alex/ale49","male",40
"Providence/Alex/ale50","male",40
"Providence/Alex/ale51","male",41
"Providence/Alex/ale52","male",42
"Providence/Ethan/eth01","male",11
"Providence/Ethan/eth02","male",12
"Providence/Ethan/eth03","male",12
"Providence/Ethan/eth04","male",13
"Providence/Ethan/eth05","male",13
"Providence/Ethan/eth06","male",14
"Providence/Ethan/eth07","male",14
"Providence/Ethan/eth08","male",15
"Providence/Ethan/eth09","male",15
"Providence/Ethan/eth10","male",15
"Providence/Ethan/eth11","male",16
"Providence/Ethan/eth12","male",16
"Providence/Ethan/eth13","male",17
"Providence/Ethan/eth14","male",18
"Providence/Ethan/eth15","male",18
"Providence/Ethan/eth16","male",19
"Providence/Ethan/eth17","male",19
"Providence/Ethan/eth18","male",19
"Providence/Ethan/eth19","male",20
"Providence/Ethan/eth20","male",20
"Providence/Ethan/eth21","male",21
"Providence/Ethan/eth22","male",21
"Providence/Ethan/eth23","male",22
"Providence/Ethan/eth24","male",22
"Providence/Ethan/eth25","male",22
"Providence/Ethan/eth26","male",23
"Providence/Ethan/eth27","male",23
"Providence/Ethan/eth28","male",24
"Providence/Ethan/eth29","male",24
"Providence/Ethan/eth30","male",25
"Providence/Ethan/eth31","male",26
"Providence/Ethan/eth32","male",26
"Providence/Ethan/eth33","male",27
"Providence/Ethan/eth34","male",28
"Providence/Ethan/eth35","male",28
"Providence/Ethan/eth36","male",29
"Providence/Ethan/eth37","male",29
"Providence/Ethan/eth38","male",29
"Providence/Ethan/eth39","male",30
"Providence/Ethan/eth40","male",30
"Providence/Ethan/eth41","male",31
"Providence/Ethan/eth42","male",31
"Providence/Ethan/eth43","male",32
"Providence/Ethan/eth44","male",32
"Providence/Ethan/eth45","male",33
"Providence/Ethan/eth46","male",33
"Providence/Ethan/eth47","male",34
"Providence/Ethan/eth48","male",34
"Providence/Ethan/eth49","male",35
"Providence/Ethan/eth50","male",35
"Providence/Lily/lil01","female",13
"Providence/Lily/lil02","female",14
"Providence/Lily/lil03","female",14
"Providence/Lily/lil04","female",14
"Providence/Lily/lil05","female",15
"Providence/Lily/lil06","female",15
"Providence/Lily/lil07","female",16
"Providence/Lily/lil08","female",16
"Providence/Lily/lil09","female",17
"Providence/Lily/lil10","female",17
"Providence/Lily/lil11","female",18
"Providence/Lily/lil12","female",18
"Providence/Lily/lil13","female",19
"Providence/Lily/lil14","female",19
"Providence/Lily/lil15","female",20
"Providence/Lily/lil16","female",20
"Providence/Lily/lil17","female",20
"Providence/Lily/lil18","female",21
"Providence/Lily/lil19","female",21
"Providence/Lily/lil20","female",22
"Providence/Lily/lil21","female",22
"Providence/Lily/lil22","female",23
"Providence/Lily/lil23","female",23
"Providence/Lily/lil24","female",24
"Providence/Lily/lil25","female",24
"Providence/Lily/lil26","female",24
"Providence/Lily/lil27","female",25
"Providence/Lily/lil28","female",25
"Providence/Lily/lil29","female",25
"Providence/Lily/lil30","female",25
"Providence/Lily/lil31","female",26
"Providence/Lily/lil32","female",26
"Providence/Lily/lil33","female",26
"Providence/Lily/lil34","female",26
"Providence/Lily/lil35","female",27
"Providence/Lily/lil36","female",27
"Providence/Lily/lil37","female",28
"Providence/Lily/lil38","female",28
"Providence/Lily/lil39","female",28
"Providence/Lily/lil40","female",29
"Providence/Lily/lil42","female",29
"Providence/Lily/lil43","female",29
"Providence/Lily/lil44","female",30
"Providence/Lily/lil45","female",30
"Providence/Lily/lil46","female",30
"Providence/Lily/lil47","female",30
"Providence/Lily/lil48","female",31
"Providence/Lily/lil49a","female",31
"Providence/Lily/lil49b","female",31
"Providence/Lily/lil50","female",31
"Providence/Lily/lil51","female",32
"Providence/Lily/lil52","female",32
"Providence/Lily/lil53","female",32
"Providence/Lily/lil54","female",32
"Providence/Lily/lil55","female",32
"Providence/Lily/lil56","female",33
"Providence/Lily/lil57","female",33
"Providence/Lily/lil58","female",33
"Providence/Lily/lil59","female",34
"Providence/Lily/lil60","female",34
"Providence/Lily/lil61","female",34
"Providence/Lily/lil62","female",35
"Providence/Lily/lil63","female",35
"Providence/Lily/lil64","female",35
"Providence/Lily/lil65","female",36
"Providence/Lily/lil66","female",36
"Providence/Lily/lil67","female",36
"Providence/Lily/lil68","female",37
"Providence/Lily/lil69","female",37
"Providence/Lily/lil70","female",38
"Providence/Lily/lil71","female",39
"Providence/Lily/lil72","female",40
"Providence/Lily/lil73","female",41
"Providence/Lily/lil74","female",42
"Providence/Lily/lil76","female",44
"Providence/Lily/lil77","female",45
"Providence/Lily/lil78a","female",46
"Providence/Lily/lil78b","female",46
"Providence/Lily/lil79","female",47
"Providence/Lily/lil80","female",48
"Providence/Naima/nai01","female",12
"Providence/Naima/nai02","female",12
"Providence/Naima/nai03","female",13
"Providence/Naima/nai04","female",13
"Providence/Naima/nai05","female",14
"Providence/Naima/nai06","female",14
"Providence/Naima/nai07","female",15
"Providence/Naima/nai08","female",15
"Providence/Naima/nai09","female",15
"Providence/Naima/nai10","female",16
"Providence/Naima/nai11","female",16
"Providence/Naima/nai12","female",16
"Providence/Naima/nai13","female",17
"Providence/Naima/nai14","female",17
"Providence/Naima/nai15","female",17
"Providence/Naima/nai16","female",17
"Providence/Naima/nai17","female",18
"Providence/Naima/nai18","female",18
"Providence/Naima/nai19","female",18
"Providence/Naima/nai20","female",19
"Providence/Naima/nai21","female",19
"Providence/Naima/nai22","female",19
"Providence/Naima/nai23","female",20
"Providence/Naima/nai24","female",20
"Providence/Naima/nai25","female",20
"Providence/Naima/nai26","female",20
"Providence/Naima/nai27","female",21
"Providence/Naima/nai28","female",21
"Providence/Naima/nai29","female",21
"Providence/Naima/nai30","female",21
"Providence/Naima/nai31","female",22
"Providence/Naima/nai32","female",22
"Providence/Naima/nai33","female",22
"Providence/Naima/nai34","female",22
"Providence/Naima/nai35","female",23
"Providence/Naima/nai36","female",23
"Providence/Naima/nai37","female",23
"Providence/Naima/nai38","female",24
"Providence/Naima/nai39","female",24
"Providence/Naima/nai40","female",24
"Providence/Naima/nai41","female",24
